video_link,spot_products,brand_name,spot_language,brand_parent_name,spot_description
https://d3npuic909260z.cloudfront.net/001/390/502/ACTy.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"As the official beer sponsor of the NFL, Bud Light kicks off the season with newly designed, limited-edition cans, honoring each of the 32 teams. Whether your can bleeds blue or red, or is destined for this years playoffs, you should wear your can like your father and your fathers father wore their team jerseys: like a badge of honor."
https://d3npuic909260z.cloudfront.net/001/472/529/AcVl.mp4,Budweiser Budweiser,Budweiser,es,Anheuser-Busch,"Budweiser cuenta la historia de su fundador, Adolphus Busch, en su busqueda del sueño americano. Después de salirse de Alemania, Busch viaja los Estados Unidos con la misión de crear cerveza. Cuando llega a un bar en San Luis, se encuentra con su futuro socio de negocios, Eberhard Anheuser."
https://d3npuic909260z.cloudfront.net/001/389/385/ACYx.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,"Some mountains are meant for climbing, testing those willing to accept the challenge. Other mountains are meant to be knocked down if they stand in the way between you and your goals."
https://d3npuic909260z.cloudfront.net/001/474/873/AczF.mp4,Bud Light Bud Light,Bud Light,es,Anheuser-Busch,"En una fiesta entre amigos, todos toman Bud Light. Según la marca de cerveza no solo están tomando entre amigos, sino están tomando entre familia."
https://d3npuic909260z.cloudfront.net/001/281/953/Ad9y.mp4,Samuel Adams Cold Snap | Samuel Adams OctoberFest | Samuel Adams Summer Ale | Samuel Adams Winter Lager,Samuel Adams,en,Boston Beer Company,"The Samuel Adams Seasonals are brewed specifically for the change in the weather. The Winter Lager has notes of cinnamon, orange peel and ginger."
https://d3npuic909260z.cloudfront.net/001/364/594/ADmq.mp4,NULL,Blue Moon,en,Molson Coors Brewing Company,"How does one creatively enjoy a beverage? For IFC, thats a three-step no-brainer. They first suggest that you take a glass blowing class -- theyll even wait for you to get back. Once youve completed your new degree, you can use it to create a museum-worthy glass and then fill it with Blue Moon, making sure not to spill that work of art."
https://d3npuic909260z.cloudfront.net/001/279/548/AdS5.mp4,Guinness Nitro IPA | Guinness Stout,Guinness,en,Diageo,"Guinness presents the details of their invention of the widget, which releases nitrogen into the beer making more bubbles. Its supposed to make their new Nitro IPA as smooth and drinkable as their Stout."
https://d3npuic909260z.cloudfront.net/001/279/390/AdTe.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light treats former United States Army Sergeant Jason Lessard and a friend to a New England Patriots game. They are flown to Boston and given the opportunity to meet one of his favorite Patriots of all time, Ty Law. During the game, Lessard receives special recognition on the big screen and he declares it the greatest day of his life."
https://d3npuic909260z.cloudfront.net/001/362/711/ADTT.mp4,Redds Wicked Wicked Apple Ale,Redd's Wicked,en,Molson Coors Brewing Company,Thing are about to get wicked as these two dudes crack open cans of Redds Wicked Apple and get ready to watch SportsCenter on ESPN.
https://d3npuic909260z.cloudfront.net/001/281/777/Adv_.mp4,Samuel Adams Boston Lager | Samuel Adams Crystal Pale Ale | Samuel Adams Nitro Coffee Stout | Samuel Adams OctoberFest,Samuel Adams,en,Boston Beer Company,"The Samuel Adams Wheel of Malt shows how pale and dark malt influence the flavor of beer. Notes of honey, caramel and coffee can be found in different Samuel Adams brews. While several brews are shown along the gradient color wheel, the Boston Lager is the star of the show."
https://d3npuic909260z.cloudfront.net/001/362/023/ADZK.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite insists that when you invent light beer, you can spell it however you want. A bartender grabs an ice-cold can of Miller Lite and simultaneously, a voice-over proudly proclaims that Miller Lite didnt break the mold -- Miller Lite made it."
https://d3npuic909260z.cloudfront.net/001/410/163/AE5M.mp4,Labatt Beer Blue | Labatt Beer Blue Light,Labatt Beer,en,Anheuser-Busch,Labatt salutes the hockey fans who throw their hats on the ice and share in the victory.
https://d3npuic909260z.cloudfront.net/001/409/806/AEt3.mp4,Bud Light Bud Light,Bud Light,es,Anheuser-Busch,"Bud Light presenta la lata del equipo de la Selección Nacional de México, para los aficionados, los súper aficionados y todos los demás."
https://d3npuic909260z.cloudfront.net/001/412/863/AEUG.mp4,Coors Banquet Coors Banquet,Coors Banquet,en,Molson Coors Brewing Company,"Surrounded by the majestic Rocky Mountains, National Geographic photographer Andy Mann feels most inspired. Though he relishes the travel his line of work allows him to indulge in, Colorado is his true home. An icy-cold Coors Banquet waits beside him on the mountains as he captures shots of the Rockies."
https://d3npuic909260z.cloudfront.net/001/412/729/AEv1.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,"Mientras que una cerveza se desliza en un bar, Miller Lite hace la entrega de su cerveza que es balanceada en 21 días para tener un sabor light."
https://d3npuic909260z.cloudfront.net/001/333/451/Af4c.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite cans cascade down into a cooler full of ice as a spokesperson says that some people believe the beer you drink says a lot about who you are. If you are drinking Miller Lite and that comment is true, then he thinks people will assume you like drinking beer."
https://d3npuic909260z.cloudfront.net/001/421/899/AFb8.mp4,Budweiser Budweiser,Budweiser,en,Anheuser-Busch,"In celebration of the Chicago Cubs winning the 2016 World Series, Budweiser replayed a classic ad starring veteran Cubs radio commentator Harry Caray. Caray sits in the stands at Wrigley, surrounded by fans, and catches a fly in a huge net. It is not a fly ball, though, but a can of Budweiser. There is nothing more thirst-quenching for Cubs fans than the King of Beers, he says, and Bud congratulates the city of Chicago on its big win."
https://d3npuic909260z.cloudfront.net/001/421/853/AFbw.mp4,Tecate Light | Tecate Original,Tecate,en,Heineken International,"The Tecate Black Eagle swoops into a soccer stadium and perches on a rail just in time to see some bad acting: one of the players fakes an injury and falls to the ground, seeking a penalty. The ref reaches for the yellow card, but after making eye contact with the Black Eagle, he boldly pulls out the red card instead. As the crowd goes wild and raises their Tecate Light cans, the voice-over approvingly declares, This is justice."
https://d3npuic909260z.cloudfront.net/001/332/982/AfhD.mp4,Smirnoff (Beer) Electric Berry Ice,Smirnoff (Beer),en,Diageo,"Chris Fonseca, a deaf dance teacher, loves the feel of the beat and can feel the pulses in his body. The rhythm of the music and the world around him inspire his moves and he knows there are many deaf people who feel the same way about getting down. Smirnoff Ice shows viewers how a group of deaf people keep it moving by going to a hip hop dance class led by Fonseca. They all dance while Busy Signals Everybody Move plays and then a few attendees and Fonseca talk about their enthusiasm for the shared experience."
https://d3npuic909260z.cloudfront.net/001/332/850/AfmB.mp4,Smirnoff (Beer) Electric Berry Ice,Smirnoff (Beer),en,Diageo,"Baddiewinkle, the Instagram legend known for wearing colorful rave clothing, is 87 years young. As she sits at her vanity applying red lipstick and wearing rainbow boots, she thinks about the haters that tell the grandmother to sit down for fear of breaking something. But, when she unleashes her moves at a dance party where the Smirnoff Ice is flowing, she thinks, Honey, the only thing Im about to break is your mans heart."
https://d3npuic909260z.cloudfront.net/001/424/121/AFmw.mp4,Stella Artois Limited-Edition Chalice | Stella Artois Stella Artois,Stella Artois,en,Anheuser-Busch,"At a brewery in Leuven, Belgium, Sebastian Artois puts the finishing touches on his new beer, Stella Artois, just in time to deliver it to a holiday party with his assistant. With their car buried in a mound of snow, and the party already underway, they are forced to walk. Artois trudges through the snow, beer in hand, and is let down, yet again, when the bridge to the party is impassable. He almost gives up, but hears sound of hundreds of hooves rattling both the ground and the bottles he holds in his hands. Hundreds of reindeer run towards him, unblocking the bridge, and he and the rest of the party patrons finally get to enjoy the rest of the night with freshly brewed Stella Artois."
https://d3npuic909260z.cloudfront.net/001/333/037/AfQf.mp4,The Traveler Beer Company Curious Lemon Shandy | The Traveler Beer Company Grapefruit Shandy | The Traveler Beer Company Jack-O Pumpkin Shandy,The Traveler Beer Company,en,NULL,"The bespectacled founder of The Traveler Beer Company says that the two things hes ever been good at are traveling and making beer. Luckily, he founded his company and now he gets to travel the country, sharing his American wheat ales with thirsty people. At festivals and outdoor events, people drink Traveler Grapefruit Shandy, which is brewed with fresh lemon and grapefruit, from fun plastic cups with handlebar mustaches on them."
https://d3npuic909260z.cloudfront.net/001/332/045/AfuN.mp4,Michelob ULTRA,Michelob,es,Anheuser-Busch,"Michelob reconoce a las personas quienes lo dan todo y viven una vida con disciplina. Las personas quienes se despiertan temprano, aunque todavía está obscuro, las personas quienes hacen ejercicio antes y después del trabajo. Mientras se escucha la canción por James Browns llamada, Get Up, Michelob sugiere la cerveza Michelob Ultra, que contiene 95 calorías y 2.6 carbohidratos, a esas personas que viven una vida tan disciplinada."
https://d3npuic909260z.cloudfront.net/001/329/864/AfY4.mp4,Henrys Hard Soda Hard Orange,Henry's Hard Soda,en,Molson Coors Brewing Company,"A bottle of Henrys Hard Orange Soda is poured into a glass filled with ice cubes, and the fizzy foam begins rising up over the rim. A narrator says that the beverage will make its drinker the talk of the cul-de-sac."
https://d3npuic909260z.cloudfront.net/001/352/157/AG_m.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"As a can of Miller Lite slides across the bar toward a customers hand, a voice-over talks about the mystery of this beer. He says that you dont need to know why Miller Lite is only 96 calories, you just need to enjoy it."
https://d3npuic909260z.cloudfront.net/001/352/603/AGec.mp4,Bud Light Lime,Bud Light,en,Anheuser-Busch,"This man is betting that if palm trees could talk, that theyd speak Spanish. Hes also wishing that he spoke some Spanish himself. Especially at this pool party with the right music and vibes."
https://d3npuic909260z.cloudfront.net/001/344/313/AgH6.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"As Sister Gertrude Morgan sings her soulful song New World in My View, a person pops the cap off a bottle of Miller Lite. The cool air flows from the top of the bottle as the spokesperson says that Miller Lite is brewed to have more taste than other light beers. The bottle cap spins on the table as the man says hats off to the brand for its brewing practices."
https://d3npuic909260z.cloudfront.net/001/352/279/AGHJ.mp4,Coors Light Coors Light,Coors Light,es,Molson Coors Brewing Company,"Una jefa de cocina, está trabajando en la cocina de un restaurante. Se ve dando órdenes y trabajando duro. Ella trabajar duro, pero se le nota que le gusta ser cocinera. Coors declara que la receta del éxito es exactamente eso: trabajar duro y hacer lo que te gusta todos los días."
https://d3npuic909260z.cloudfront.net/001/351/790/AGN9.mp4,Dos Equis Lager Especial,Dos Equis,en,Heineken International,"The voice-over informs viewers that the XXs on Dos Equis bottles represent Siglo veinte, which is Spanish for 20th Century. However, he recognizes that viewers want to hear news regarding the next Most Interesting Man in the World, not receive a Spanish lesson, and exclaims, Well, dont we all?"
https://d3npuic909260z.cloudfront.net/001/345/183/AgPd.mp4,Strongbow Cherry Blossom Hard Apple Cider | Strongbow Ginger Hard Apple Cider | Strongbow Gold Apple Hard Apple Cider | Strongbow Honey Hard Apple Cider,Strongbow,en,Heineken International,"FX Movie Download hosts, Adam Gertler and Sasha Perl-Raver take a break from cosmic cubes and intergalactic invaders in Marvels The Avengers to promote Strongbows hard apple ciders."
https://d3npuic909260z.cloudfront.net/001/350/355/AGqO.mp4,Coors Banquet Coors Banquet,Coors Banquet,en,Molson Coors Brewing Company,"Coors says that its Banquet bottle is a piece of history, filled with over 140 years of Rocky Mountain tradition. Thats something to cheers to."
https://d3npuic909260z.cloudfront.net/001/352/916/AGQQ.mp4,Corona Extra Corona Extra,Corona Extra,en,Constellation Brands,"IFC TV presents its slightly off word of the day: Dromomania, which means to have a compulsive fear of travel. The network proposes ways to overcome this phobia, such as creating an elaborate sandbox, flying somewhere exotic or just cracking open a Corona Extra to be transported to the beach in seconds."
https://d3npuic909260z.cloudfront.net/001/343/648/AgrJ.mp4,Redds Apple Ale Redds Apple Ale,Redd's Apple Ale,es,Molson Coors Brewing Company,"Inesperadamente, un hombre halague a una bella mujer vestida de rojo con un piropo clásico."
https://d3npuic909260z.cloudfront.net/001/343/355/Agyw.mp4,Busch Beer Busch Beer | Busch Beer Busch Light,Busch Beer,en,Anheuser-Busch,"In a rare ode to the honest working man, hard working men and women are shown up at dawn already toiling away at their craft or profession. The poem declares that though his hands may be rough and hard, clothes and speech plain, you will find his manly heart without a spot or stain.  Ranchers, welders, construction workers and dock hands all come together at the end of their long days to toast with what they call the honest working mans beverage: Busch Beer."
